Ano,Rodada,home_team,away_team,placar_casa,placar_visitante,resultado,FS_h,FT_h,FD_h,FF_h,RB_h,FC_h,CA_h,FinC_h,Finalizacoes_h,FS_a,FT_a,FD_a,FF_a,RB_a,FC_a,CA_a,FinC_a,Finalizacoes_a,Proporcao_C_h,Proporcao_Tot_h,Proporcao_C_a,Proporcao_Tot_a,resultado_v
2016,26,Santos,Santa Cruz,3.0,2.0,1,9.0,0.0,3.0,7.0,13.0,12.0,1.0,3.0,10.0,12.0,0.0,3.0,1.0,9.0,8.0,1.0,3.0,4.0,1.0,0.3,0.6666666666666666,0.5,[1 0 0]
2016,26,Vitória,Botafogo,0.0,1.0,3,25.0,1.0,5.0,8.0,14.0,16.0,2.0,6.0,14.0,14.0,0.0,2.0,0.0,11.0,25.0,5.0,2.0,2.0,0.0,0.0,0.5,0.5,[0 0 1]
2016,26,América-MG,Internacional,1.0,0.0,1,12.0,1.0,2.0,9.0,11.0,11.0,1.0,3.0,12.0,11.0,0.0,2.0,6.0,6.0,14.0,2.0,2.0,8.0,0.3333333333333333,0.08333333333333333,0.0,0.0,[1 0 0]
2016,27,Figueirense,Santa Cruz,3.0,1.0,1,12.0,0.0,1.0,0.0,15.0,19.0,1.0,3.0,3.0,19.0,0.0,2.0,3.0,10.0,13.0,5.0,2.0,5.0,1.0,1.0,0.5,0.2,[1 0 0]
2016,27,Atlético-PR,Ponte Preta,3.0,0.0,1,19.0,1.0,3.0,2.0,10.0,11.0,2.0,4.0,6.0,11.0,0.0,4.0,1.0,9.0,20.0,5.0,4.0,5.0,0.75,0.5,0.0,0.0,[1 0 0]
2016,27,Palmeiras,Coritiba,2.0,1.0,1,23.0,1.0,5.0,11.0,15.0,13.0,2.0,6.0,17.0,12.0,0.0,0.0,1.0,6.0,24.0,3.0,1.0,2.0,0.3333333333333333,0.11764705882352941,1.0,0.5,[1 0 0]
2016,27,Vitória,São Paulo,2.0,0.0,1,18.0,2.0,1.0,3.0,17.0,22.0,4.0,3.0,6.0,20.0,1.0,4.0,6.0,12.0,20.0,3.0,5.0,11.0,0.6666666666666666,0.3333333333333333,0.0,0.0,[1 0 0]
2016,27,Corinthians,Fluminense,0.0,1.0,3,14.0,0.0,9.0,4.0,17.0,19.0,4.0,9.0,13.0,17.0,0.0,3.0,6.0,10.0,15.0,3.0,3.0,9.0,0.0,0.0,0.3333333333333333,0.1111111111111111,[0 0 1]
2016,27,Flamengo,Cruzeiro,2.0,1.0,1,12.0,0.0,8.0,6.0,16.0,14.0,1.0,8.0,14.0,13.0,0.0,2.0,4.0,5.0,12.0,2.0,2.0,6.0,0.25,0.14285714285714285,0.5,0.16666666666666666,[1 0 0]
2016,27,Grêmio,Chapecoense,1.0,0.0,1,11.0,0.0,3.0,8.0,14.0,13.0,2.0,3.0,11.0,13.0,0.0,1.0,3.0,25.0,11.0,2.0,1.0,4.0,0.3333333333333333,0.09090909090909091,0.0,0.0,[1 0 0]
2016,27,Sport,Santos,1.0,0.0,1,10.0,0.0,5.0,6.0,8.0,19.0,3.0,5.0,11.0,18.0,1.0,4.0,6.0,7.0,10.0,1.0,5.0,11.0,0.2,0.09090909090909091,0.0,0.0,[1 0 0]
2016,27,Atlético-MG,Internacional,3.0,1.0,1,17.0,0.0,3.0,1.0,11.0,11.0,2.0,3.0,4.0,9.0,0.0,6.0,6.0,6.0,17.0,2.0,6.0,12.0,1.0,0.75,0.16666666666666666,0.08333333333333333,[1 0 0]
2016,27,América-MG,Botafogo,1.0,0.0,1,12.0,0.0,1.0,1.0,8.0,15.0,2.0,1.0,2.0,15.0,0.0,3.0,2.0,12.0,12.0,3.0,3.0,5.0,1.0,0.5,0.0,0.0,[1 0 0]
2016,28,Fluminense,Sport,3.0,1.0,1,29.0,0.0,5.0,4.0,13.0,11.0,1.0,5.0,9.0,10.0,0.0,5.0,4.0,14.0,30.0,3.0,5.0,9.0,0.6,0.3333333333333333,0.2,0.1111111111111111,[1 0 0]
2016,28,São Paulo,Flamengo,0.0,0.0,2,7.0,0.0,1.0,4.0,15.0,18.0,4.0,1.0,5.0,18.0,0.0,2.0,6.0,15.0,9.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,28,Chapecoense,Vitória,1.0,4.0,3,15.0,2.0,2.0,8.0,6.0,17.0,1.0,4.0,12.0,15.0,0.0,2.0,2.0,10.0,17.0,2.0,4.0,6.0,0.25,0.08333333333333333,1.0,0.6666666666666666,[0 0 1]
2016,28,Santos,Atlético-PR,2.0,0.0,1,12.0,0.0,2.0,2.0,16.0,10.0,2.0,2.0,4.0,9.0,1.0,1.0,3.0,15.0,12.0,1.0,2.0,5.0,1.0,0.5,0.0,0.0,[1 0 0]
2016,28,Botafogo,Corinthians,2.0,0.0,1,16.0,0.0,2.0,2.0,24.0,22.0,4.0,2.0,4.0,19.0,0.0,1.0,3.0,9.0,16.0,4.0,1.0,4.0,1.0,0.5,0.0,0.0,[1 0 0]
2016,28,Ponte Preta,Atlético-MG,1.0,2.0,3,14.0,0.0,5.0,7.0,6.0,24.0,2.0,5.0,12.0,23.0,0.0,0.0,6.0,6.0,14.0,2.0,2.0,8.0,0.2,0.08333333333333333,1.0,0.25,[0 0 1]
2016,28,Cruzeiro,Grêmio,1.0,0.0,1,17.0,0.0,4.0,8.0,17.0,18.0,3.0,4.0,12.0,16.0,0.0,0.0,3.0,9.0,20.0,3.0,0.0,3.0,0.25,0.08333333333333333,0.0,0.0,[1 0 0]
2016,28,Santa Cruz,Palmeiras,2.0,3.0,3,11.0,0.0,3.0,6.0,15.0,20.0,6.0,3.0,9.0,20.0,0.0,4.0,2.0,11.0,12.0,3.0,4.0,6.0,0.6666666666666666,0.2222222222222222,0.75,0.5,[0 0 1]
2016,28,Coritiba,América-MG,3.0,0.0,1,11.0,0.0,3.0,4.0,7.0,17.0,2.0,3.0,7.0,13.0,0.0,0.0,6.0,10.0,15.0,2.0,0.0,6.0,1.0,0.42857142857142855,0.0,0.0,[1 0 0]
2016,28,Internacional,Figueirense,1.0,0.0,1,18.0,0.0,3.0,8.0,14.0,28.0,2.0,3.0,11.0,28.0,0.0,1.0,3.0,15.0,20.0,2.0,1.0,4.0,0.3333333333333333,0.09090909090909091,0.0,0.0,[1 0 0]
2016,29,Figueirense,Botafogo,0.0,1.0,3,11.0,0.0,0.0,6.0,14.0,14.0,2.0,0.0,6.0,13.0,0.0,2.0,4.0,16.0,13.0,2.0,2.0,6.0,0.0,0.0,0.5,0.16666666666666666,[0 0 1]
2016,29,América-MG,Palmeiras,0.0,2.0,3,8.0,0.0,2.0,2.0,5.0,17.0,2.0,2.0,4.0,17.0,0.0,1.0,5.0,6.0,10.0,1.0,2.0,7.0,0.0,0.0,1.0,0.2857142857142857,[0 0 1]
2016,29,Flamengo,Santa Cruz,3.0,0.0,1,13.0,2.0,3.0,3.0,6.0,11.0,1.0,5.0,8.0,11.0,0.0,5.0,3.0,11.0,13.0,0.0,5.0,8.0,0.6,0.375,0.0,0.0,[1 0 0]
2016,29,Atlético-PR,Chapecoense,3.0,1.0,1,10.0,0.0,5.0,4.0,6.0,8.0,2.0,5.0,9.0,7.0,0.0,0.0,8.0,9.0,14.0,3.0,1.0,9.0,0.6,0.3333333333333333,1.0,0.1111111111111111,[1 0 0]
2016,29,Internacional,Coritiba,1.0,0.0,1,14.0,0.0,1.0,4.0,12.0,15.0,2.0,1.0,5.0,15.0,0.0,3.0,4.0,6.0,14.0,4.0,3.0,7.0,1.0,0.2,0.0,0.0,[1 0 0]
2016,29,Vitória,Grêmio,0.0,1.0,3,18.0,0.0,3.0,4.0,11.0,16.0,3.0,3.0,7.0,14.0,0.0,6.0,4.0,4.0,18.0,3.0,6.0,10.0,0.0,0.0,0.16666666666666666,0.1,[0 0 1]
2016,29,Santos,Fluminense,2.0,1.0,1,10.0,1.0,5.0,3.0,11.0,16.0,0.0,6.0,9.0,15.0,0.0,4.0,6.0,10.0,10.0,0.0,4.0,10.0,0.3333333333333333,0.2222222222222222,0.25,0.1,[1 0 0]
2016,29,Cruzeiro,Ponte Preta,2.0,0.0,1,21.0,0.0,4.0,5.0,17.0,15.0,2.0,4.0,9.0,12.0,0.0,0.0,3.0,10.0,22.0,2.0,0.0,3.0,0.5,0.2222222222222222,0.0,0.0,[1 0 0]
2016,29,Corinthians,Atlético-MG,0.0,0.0,2,16.0,0.0,3.0,10.0,8.0,16.0,0.0,3.0,13.0,16.0,0.0,4.0,4.0,9.0,16.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,29,Sport,São Paulo,1.0,1.0,2,18.0,1.0,5.0,2.0,14.0,20.0,0.0,6.0,8.0,18.0,1.0,4.0,7.0,16.0,18.0,2.0,5.0,12.0,0.16666666666666666,0.125,0.2,0.08333333333333333,[0 1 0]
2016,30,Chapecoense,Sport,3.0,0.0,1,18.0,0.0,4.0,9.0,12.0,16.0,1.0,4.0,13.0,16.0,0.0,1.0,2.0,7.0,19.0,1.0,1.0,3.0,0.75,0.23076923076923078,0.0,0.0,[1 0 0]
2016,30,Coritiba,Figueirense,0.0,0.0,2,19.0,0.0,6.0,5.0,12.0,13.0,4.0,6.0,11.0,13.0,1.0,1.0,2.0,5.0,22.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,30,Palmeiras,Cruzeiro,0.0,0.0,2,16.0,0.0,2.0,8.0,12.0,14.0,1.0,2.0,10.0,15.0,0.0,1.0,9.0,15.0,15.0,4.0,1.0,10.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,30,Ponte Preta,Vitória,2.0,0.0,1,9.0,0.0,4.0,2.0,7.0,23.0,4.0,4.0,6.0,22.0,0.0,2.0,6.0,18.0,12.0,2.0,2.0,8.0,0.5,0.3333333333333333,0.0,0.0,[1 0 0]
2016,30,Atlético-MG,América-MG,3.0,0.0,1,10.0,0.0,4.0,4.0,19.0,7.0,0.0,4.0,8.0,7.0,1.0,5.0,9.0,14.0,11.0,0.0,6.0,15.0,0.75,0.375,0.0,0.0,[1 0 0]
2016,30,Fluminense,Flamengo,1.0,2.0,3,19.0,1.0,2.0,5.0,12.0,13.0,3.0,3.0,8.0,14.0,0.0,2.0,5.0,14.0,21.0,3.0,2.0,7.0,0.3333333333333333,0.125,1.0,0.2857142857142857,[0 0 1]
2016,30,Grêmio,Atlético-PR,1.0,0.0,1,13.0,1.0,10.0,9.0,13.0,15.0,2.0,11.0,20.0,14.0,0.0,1.0,3.0,10.0,13.0,3.0,1.0,4.0,0.09090909090909091,0.05,0.0,0.0,[1 0 0]
2016,30,São Paulo,Santos,0.0,1.0,3,17.0,0.0,5.0,6.0,13.0,17.0,2.0,5.0,11.0,17.0,0.0,1.0,3.0,6.0,18.0,3.0,1.0,4.0,0.0,0.0,1.0,0.25,[0 0 1]
2016,30,Botafogo,Internacional,1.0,0.0,1,14.0,0.0,2.0,5.0,16.0,17.0,3.0,2.0,7.0,15.0,0.0,2.0,5.0,17.0,15.0,2.0,2.0,7.0,0.5,0.14285714285714285,0.0,0.0,[1 0 0]
2016,30,Santa Cruz,Corinthians,2.0,4.0,3,6.0,1.0,5.0,4.0,9.0,8.0,2.0,6.0,10.0,7.0,0.0,2.0,3.0,11.0,6.0,2.0,4.0,7.0,0.3333333333333333,0.2,1.0,0.5714285714285714,[0 0 1]
2016,31,Botafogo,Atlético-MG,3.0,2.0,1,11.0,0.0,6.0,5.0,13.0,16.0,2.0,6.0,11.0,14.0,1.0,1.0,3.0,12.0,13.0,4.0,2.0,5.0,0.5,0.2727272727272727,1.0,0.4,[1 0 0]
2016,31,Internacional,Flamengo,2.0,1.0,1,13.0,0.0,6.0,4.0,17.0,22.0,3.0,6.0,10.0,22.0,0.0,5.0,3.0,19.0,13.0,1.0,5.0,8.0,0.3333333333333333,0.2,0.2,0.125,[1 0 0]
2016,31,Figueirense,Palmeiras,1.0,2.0,3,26.0,0.0,1.0,2.0,7.0,17.0,4.0,1.0,3.0,17.0,0.0,3.0,3.0,5.0,29.0,3.0,3.0,6.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,[0 0 1]
2016,31,Atlético-PR,Coritiba,2.0,0.0,1,12.0,1.0,2.0,3.0,10.0,16.0,0.0,3.0,6.0,14.0,0.0,4.0,4.0,9.0,14.0,3.0,4.0,8.0,0.6666666666666666,0.3333333333333333,0.0,0.0,[1 0 0]
2016,31,Cruzeiro,Chapecoense,0.0,0.0,2,16.0,2.0,3.0,5.0,17.0,15.0,1.0,5.0,10.0,15.0,0.0,1.0,4.0,7.0,17.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,31,Corinthians,América-MG,2.0,0.0,1,11.0,0.0,3.0,1.0,7.0,11.0,2.0,3.0,4.0,11.0,0.0,2.0,6.0,13.0,11.0,1.0,2.0,8.0,0.6666666666666666,0.5,0.0,0.0,[1 0 0]
2016,31,Ponte Preta,Santa Cruz,3.0,0.0,1,16.0,1.0,2.0,6.0,10.0,20.0,0.0,3.0,9.0,20.0,0.0,0.0,3.0,13.0,16.0,2.0,0.0,3.0,1.0,0.3333333333333333,0.0,0.0,[1 0 0]
2016,31,Santos,Grêmio,1.0,1.0,2,17.0,1.0,5.0,6.0,13.0,13.0,1.0,6.0,12.0,11.0,0.0,2.0,1.0,10.0,19.0,7.0,2.0,3.0,0.16666666666666666,0.08333333333333333,0.5,0.3333333333333333,[0 1 0]
2016,31,Sport,Vitória,1.0,0.0,1,20.0,0.0,8.0,6.0,8.0,9.0,1.0,8.0,14.0,7.0,0.0,3.0,1.0,5.0,20.0,3.0,3.0,4.0,0.125,0.07142857142857142,0.0,0.0,[1 0 0]
2016,31,Fluminense,São Paulo,1.0,2.0,3,18.0,0.0,4.0,4.0,14.0,8.0,1.0,4.0,8.0,8.0,2.0,1.0,2.0,12.0,18.0,4.0,3.0,5.0,0.25,0.125,0.6666666666666666,0.4,[0 0 1]
2016,32,São Paulo,Ponte Preta,2.0,0.0,1,15.0,1.0,2.0,2.0,16.0,16.0,0.0,3.0,5.0,16.0,0.0,4.0,8.0,14.0,16.0,1.0,4.0,12.0,0.6666666666666666,0.4,0.0,0.0,[1 0 0]
2016,32,Vitória,Cruzeiro,0.0,1.0,3,14.0,0.0,5.0,6.0,10.0,20.0,2.0,5.0,11.0,19.0,0.0,0.0,8.0,7.0,16.0,2.0,1.0,9.0,0.0,0.0,1.0,0.1111111111111111,[0 0 1]
2016,32,Flamengo,Corinthians,2.0,2.0,2,17.0,0.0,7.0,6.0,16.0,13.0,2.0,7.0,13.0,13.0,0.0,1.0,5.0,18.0,19.0,3.0,2.0,7.0,0.2857142857142857,0.15384615384615385,1.0,0.2857142857142857,[0 1 0]
2016,32,Palmeiras,Sport,2.0,1.0,1,24.0,0.0,3.0,6.0,9.0,25.0,3.0,3.0,9.0,25.0,1.0,4.0,6.0,13.0,24.0,2.0,5.0,11.0,0.6666666666666666,0.2222222222222222,0.2,0.09090909090909091,[1 0 0]
2016,32,Grêmio,Internacional,0.0,0.0,2,20.0,0.0,1.0,5.0,14.0,12.0,0.0,1.0,6.0,12.0,0.0,2.0,3.0,8.0,22.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,32,Coritiba,Fluminense,1.0,1.0,2,16.0,0.0,1.0,9.0,9.0,12.0,0.0,1.0,10.0,10.0,1.0,3.0,6.0,11.0,16.0,4.0,4.0,10.0,1.0,0.1,0.25,0.1,[0 1 0]
2016,32,Atlético-MG,Figueirense,3.0,0.0,1,14.0,0.0,2.0,9.0,9.0,16.0,2.0,3.0,12.0,14.0,0.0,2.0,5.0,8.0,14.0,3.0,2.0,7.0,1.0,0.25,0.0,0.0,[1 0 0]
2016,32,Chapecoense,Santos,0.0,1.0,3,14.0,0.0,6.0,11.0,12.0,13.0,2.0,6.0,17.0,13.0,0.0,0.0,0.0,11.0,16.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,[0 0 1]
2016,32,América-MG,Atlético-PR,1.0,0.0,1,7.0,0.0,1.0,4.0,10.0,8.0,0.0,1.0,5.0,7.0,0.0,1.0,1.0,13.0,7.0,0.0,1.0,2.0,1.0,0.2,0.0,0.0,[1 0 0]
2016,32,Santa Cruz,Botafogo,0.0,1.0,3,15.0,1.0,2.0,8.0,15.0,12.0,0.0,3.0,11.0,12.0,0.0,6.0,7.0,23.0,15.0,2.0,6.0,13.0,0.0,0.0,0.16666666666666666,0.07692307692307693,[0 0 1]
2016,33,Atlético-MG,Flamengo,2.0,2.0,2,13.0,0.0,4.0,5.0,12.0,12.0,0.0,4.0,9.0,10.0,0.0,4.0,4.0,9.0,14.0,1.0,4.0,8.0,0.5,0.2222222222222222,0.5,0.25,[0 1 0]
2016,33,Atlético-PR,Cruzeiro,1.0,0.0,1,10.0,0.0,5.0,4.0,9.0,16.0,1.0,5.0,9.0,15.0,1.0,5.0,7.0,13.0,13.0,1.0,6.0,13.0,0.2,0.1111111111111111,0.0,0.0,[1 0 0]
2016,33,Corinthians,Chapecoense,1.0,1.0,2,14.0,0.0,3.0,2.0,8.0,9.0,1.0,3.0,5.0,8.0,0.0,1.0,10.0,11.0,17.0,2.0,1.0,11.0,0.3333333333333333,0.2,1.0,0.09090909090909091,[0 1 0]
2016,33,Botafogo,Coritiba,0.0,0.0,2,17.0,0.0,8.0,6.0,20.0,13.0,5.0,8.0,14.0,11.0,0.0,5.0,5.0,17.0,20.0,3.0,5.0,10.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,33,Internacional,Santa Cruz,1.0,1.0,2,10.0,0.0,5.0,6.0,12.0,15.0,2.0,5.0,11.0,14.0,0.0,2.0,5.0,8.0,11.0,2.0,2.0,7.0,0.2,0.09090909090909091,0.5,0.14285714285714285,[0 1 0]
2016,33,Fluminense,Vitória,2.0,2.0,2,21.0,0.0,6.0,5.0,7.0,20.0,3.0,6.0,11.0,20.0,0.0,3.0,7.0,10.0,22.0,2.0,3.0,10.0,0.3333333333333333,0.18181818181818182,0.6666666666666666,0.2,[0 1 0]
2016,33,Santos,Palmeiras,1.0,0.0,1,20.0,0.0,5.0,4.0,11.0,19.0,4.0,5.0,9.0,18.0,0.0,4.0,5.0,8.0,22.0,3.0,4.0,9.0,0.2,0.1111111111111111,0.0,0.0,[1 0 0]
2016,33,Figueirense,Grêmio,0.0,0.0,2,17.0,0.0,1.0,4.0,8.0,21.0,2.0,1.0,5.0,20.0,1.0,4.0,4.0,7.0,18.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,33,América-MG,São Paulo,1.0,0.0,1,8.0,0.0,1.0,3.0,11.0,17.0,0.0,1.0,4.0,16.0,0.0,11.0,5.0,6.0,8.0,1.0,11.0,16.0,1.0,0.25,0.0,0.0,[1 0 0]
2016,33,Sport,Ponte Preta,1.0,0.0,1,23.0,0.0,4.0,2.0,25.0,12.0,2.0,4.0,6.0,12.0,0.0,8.0,4.0,10.0,23.0,3.0,8.0,12.0,0.25,0.16666666666666666,0.0,0.0,[1 0 0]
2016,34,Ponte Preta,Santos,1.0,2.0,3,17.0,0.0,1.0,3.0,8.0,20.0,1.0,1.0,4.0,20.0,1.0,3.0,5.0,7.0,19.0,1.0,4.0,9.0,1.0,0.25,0.5,0.2222222222222222,[0 0 1]
2016,34,Vitória,Atlético-PR,3.0,2.0,1,17.0,1.0,3.0,7.0,8.0,14.0,2.0,4.0,11.0,14.0,0.0,2.0,2.0,8.0,18.0,2.0,2.0,4.0,0.75,0.2727272727272727,1.0,0.5,[1 0 0]
2016,34,Flamengo,Botafogo,0.0,0.0,2,25.0,0.0,1.0,10.0,14.0,15.0,3.0,1.0,11.0,13.0,0.0,3.0,8.0,13.0,26.0,3.0,3.0,11.0,0.0,0.0,0.0,0.0,[0 1 0]
2016,34,Palmeiras,Internacional,1.0,0.0,1,18.0,0.0,2.0,3.0,10.0,9.0,0.0,2.0,5.0,9.0,0.0,3.0,6.0,7.0,19.0,0.0,3.0,9.0,0.5,0.2,0.0,0.0,[1 0 0]
2016,34,Cruzeiro,Fluminense,4.0,2.0,1,7.0,0.0,4.0,3.0,14.0,14.0,2.0,4.0,7.0,12.0,0.0,1.0,5.0,8.0,7.0,1.0,2.0,7.0,1.0,0.5714285714285714,1.0,0.2857142857142857,[1 0 0]
2016,34,Santa Cruz,América-MG,1.0,0.0,1,8.0,0.0,5.0,4.0,11.0,10.0,1.0,5.0,9.0,9.0,0.0,0.0,6.0,11.0,9.0,1.0,0.0,6.0,0.2,0.1111111111111111,0.0,0.0,[1 0 0]
2016,34,São Paulo,Corinthians,4.0,0.0,1,17.0,0.0,2.0,5.0,22.0,21.0,3.0,4.0,9.0,20.0,0.0,2.0,2.0,15.0,19.0,4.0,2.0,4.0,1.0,0.4444444444444444,0.0,0.0,[1 0 0]
2016,34,Coritiba,Atlético-MG,2.0,0.0,1,11.0,0.0,4.0,5.0,13.0,12.0,1.0,4.0,9.0,10.0,0.0,1.0,3.0,5.0,12.0,3.0,1.0,4.0,0.5,0.2222222222222222,0.0,0.0,[1 0 0]
2016,34,Chapecoense,Figueirense,1.0,0.0,1,19.0,0.0,7.0,8.0,4.0,16.0,1.0,7.0,15.0,16.0,0.0,5.0,4.0,10.0,20.0,2.0,5.0,9.0,0.14285714285714285,0.06666666666666667,0.0,0.0,[1 0 0]
2016,34,Grêmio,Sport,0.0,3.0,3,9.0,1.0,2.0,4.0,13.0,11.0,4.0,3.0,7.0,11.0,1.0,1.0,8.0,20.0,9.0,3.0,3.0,11.0,0.0,0.0,1.0,0.2727272727272727,[0 0 1]
2016,35,Fluminense,Atlético-PR,1.0,1.0,2,15.0,0.0,3.0,6.0,10.0,14.0,3.0,3.0,9.0,12.0,0.0,3.0,6.0,12.0,16.0,3.0,3.0,9.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.1111111111111111,[0 1 0]
2016,35,Botafogo,Chapecoense,0.0,2.0,3,16.0,2.0,5.0,4.0,18.0,15.0,3.0,7.0,11.0,14.0,0.0,1.0,3.0,9.0,17.0,1.0,2.0,5.0,0.0,0.0,1.0,0.4,[0 0 1]
2016,35,São Paulo,Grêmio,1.0,1.0,2,15.0,0.0,4.0,5.0,16.0,15.0,3.0,4.0,9.0,13.0,0.0,0.0,3.0,16.0,17.0,2.0,1.0,4.0,0.25,0.1111111111111111,1.0,0.25,[0 1 0]
2016,35,Santos,Vitória,3.0,2.0,1,13.0,1.0,2.0,3.0,9.0,16.0,3.0,3.0,6.0,15.0,0.0,5.0,5.0,8.0,14.0,1.0,5.0,10.0,1.0,0.5,0.4,0.2,[1 0 0]
2016,35,Atlético-MG,Palmeiras,1.0,1.0,2,28.0,0.0,4.0,4.0,16.0,17.0,2.0,4.0,8.0,16.0,0.0,3.0,5.0,7.0,28.0,4.0,3.0,8.0,0.25,0.125,0.3333333333333333,0.125,[0 1 0]
2016,35,Internacional,Ponte Preta,1.0,1.0,2,17.0,0.0,2.0,4.0,11.0,15.0,1.0,2.0,6.0,15.0,0.0,2.0,4.0,4.0,18.0,3.0,2.0,6.0,0.5,0.16666666666666666,0.5,0.16666666666666666,[0 1 0]
2016,35,Coritiba,Santa Cruz,1.0,0.0,1,12.0,0.0,3.0,7.0,7.0,18.0,3.0,3.0,10.0,17.0,1.0,1.0,3.0,8.0,13.0,2.0,2.0,5.0,0.3333333333333333,0.1,0.0,0.0,[1 0 0]
2016,35,Figueirense,Corinthians,1.0,1.0,2,15.0,0.0,4.0,2.0,8.0,25.0,3.0,4.0,6.0,24.0,1.0,1.0,6.0,13.0,15.0,2.0,2.0,8.0,0.25,0.16666666666666666,0.5,0.125,[0 1 0]
2016,35,América-MG,Flamengo,0.0,1.0,3,9.0,0.0,6.0,3.0,8.0,12.0,1.0,6.0,9.0,11.0,0.0,2.0,7.0,9.0,10.0,0.0,2.0,9.0,0.0,0.0,0.5,0.1111111111111111,[0 0 1]
2016,35,Sport,Cruzeiro,0.0,1.0,3,11.0,0.0,4.0,7.0,12.0,9.0,2.0,4.0,11.0,8.0,0.0,4.0,3.0,14.0,11.0,2.0,4.0,7.0,0.0,0.0,0.25,0.14285714285714285,[0 0 1]
2016,36,Atlético-PR,Sport,2.0,0.0,1,8.0,0.0,4.0,5.0,3.0,11.0,0.0,4.0,9.0,11.0,0.0,1.0,5.0,11.0,10.0,2.0,1.0,6.0,0.5,0.2222222222222222,0.0,0.0,[1 0 0]
2016,36,Vitória,Figueirense,4.0,0.0,1,16.0,2.0,4.0,5.0,7.0,20.0,4.0,6.0,11.0,20.0,1.0,5.0,6.0,8.0,15.0,2.0,6.0,12.0,0.6666666666666666,0.36363636363636365,0.0,0.0,[1 0 0]
2016,36,Palmeiras,Botafogo,1.0,0.0,1,20.0,0.0,4.0,11.0,9.0,14.0,0.0,4.0,15.0,14.0,0.0,6.0,7.0,14.0,20.0,4.0,6.0,13.0,0.25,0.06666666666666667,0.0,0.0,[1 0 0]
2016,36,Cruzeiro,Santos,2.0,2.0,2,8.0,0.0,5.0,7.0,16.0,11.0,3.0,5.0,12.0,11.0,0.0,3.0,4.0,8.0,10.0,3.0,3.0,7.0,0.4,0.16666666666666666,0.6666666666666666,0.2857142857142857,[0 1 0]
2016,36,Grêmio,América-MG,3.0,0.0,1,17.0,0.0,1.0,5.0,7.0,7.0,0.0,3.0,8.0,7.0,0.0,3.0,5.0,14.0,19.0,2.0,3.0,8.0,1.0,0.375,0.0,0.0,[1 0 0]
2016,36,Ponte Preta,Fluminense,1.0,0.0,1,17.0,0.0,3.0,3.0,8.0,17.0,3.0,3.0,6.0,18.0,0.0,3.0,1.0,11.0,19.0,2.0,3.0,4.0,0.3333333333333333,0.16666666666666666,0.0,0.0,[1 0 0]
2016,36,Flamengo,Coritiba,2.0,2.0,2,18.0,1.0,4.0,2.0,19.0,15.0,1.0,5.0,7.0,13.0,1.0,5.0,6.0,10.0,18.0,2.0,6.0,12.0,0.4,0.2857142857142857,0.3333333333333333,0.16666666666666666,[0 1 0]
2016,36,Chapecoense,São Paulo,2.0,0.0,1,17.0,0.0,1.0,5.0,12.0,20.0,1.0,2.0,7.0,20.0,0.0,6.0,10.0,8.0,17.0,1.0,6.0,16.0,1.0,0.2857142857142857,0.0,0.0,[1 0 0]
2016,36,Santa Cruz,Atlético-MG,3.0,3.0,2,9.0,0.0,7.0,6.0,8.0,16.0,2.0,7.0,13.0,16.0,0.0,6.0,5.0,3.0,10.0,0.0,6.0,11.0,0.42857142857142855,0.23076923076923078,0.5,0.2727272727272727,[0 1 0]
2016,36,Corinthians,Internacional,1.0,0.0,1,20.0,1.0,5.0,6.0,15.0,22.0,2.0,6.0,12.0,22.0,0.0,2.0,3.0,8.0,22.0,2.0,2.0,5.0,0.16666666666666666,0.08333333333333333,0.0,0.0,[1 0 0]
2016,37,Flamengo,Santos,2.0,0.0,1,14.0,1.0,2.0,6.0,10.0,20.0,1.0,3.0,9.0,20.0,0.0,2.0,7.0,11.0,14.0,0.0,2.0,9.0,0.6666666666666666,0.2222222222222222,0.0,0.0,[1 0 0]
2016,37,Palmeiras,Chapecoense,1.0,0.0,1,22.0,0.0,3.0,11.0,15.0,27.0,1.0,3.0,14.0,26.0,0.0,0.0,5.0,8.0,23.0,2.0,0.0,5.0,0.3333333333333333,0.07142857142857142,0.0,0.0,[1 0 0]
2016,37,Atlético-MG,São Paulo,1.0,2.0,3,14.0,0.0,3.0,4.0,8.0,18.0,1.0,3.0,7.0,17.0,1.0,4.0,2.0,12.0,14.0,6.0,5.0,7.0,0.3333333333333333,0.14285714285714285,0.4,0.2857142857142857,[0 0 1]
